ID,CATEGORY
354668,b
416800,b
111755,b
133199,b
187096,b
169237,b
225198,b
255890,b
94178,b
98706,b
234645,b
51173,b
27276,b
84900,b
71802,b
294107,b
190289,b
139244,b
249164,b
351849,b
358865,b
74226,b
178521,b
285878,b
63288,b
51430,b
162948,b
182608,b
418587,b
240054,b
134985,b
221583,b
121556,b
259036,b
209118,b
312017,b
89664,b
90492,b
42172,b
65174,b
53043,b
7197,b
152895,b
194769,b
169040,b
121237,b
329624,b
300609,b
132574,b
98307,b
85867,b
332360,b
180135,b
370521,b
289751,b
397950,b
262455,b
89038,b
23044,b
34560,b
382109,b
230124,b
290943,b
417228,b
325691,b
375750,b
352131,b
252882,b
296198,b
314722,b
300203,b
67344,b
236741,b
93709,b
297834,b
377211,b
390761,b
68318,b
407418,b
209851,b
202615,b
19353,b
63625,b
175401,b
349514,b
239784,b
421029,b
307172,b
86377,b
318443,b
243686,b
205190,b
272375,b
239362,b
212993,b
409791,b
279884,b
164537,b
214858,b
285507,b
23963,b
308562,b
187515,b
29931,b
189065,b
116555,b
215158,b
23374,b
208234,b
325341,b
231496,b
105370,b
286836,b
6105,b
121776,b
260628,b
386517,b
145891,b
264319,b
293284,b
379636,b
401632,b
279189,b
322011,b
115686,b
293816,b
237545,b
278860,b
305335,b
414017,b
238424,b
111281,b
20404,b
6729,b
39806,b
321733,b
345135,b
370176,b
368242,b
24840,b
280571,b
175734,b
382539,b
30774,b
285523,b
231263,b
263900,b
351921,b
55120,b
80011,b
325604,b
241080,b
310343,b
308156,b
178327,b
269987,b
243349,b
176843,b
2454,b
303131,b
374351,b
255069,b
378443,b
283924,b
190778,b
19865,b
336301,b
108814,b
262396,b
204734,b
328176,b
41468,b
413304,b
205140,b
13531,b
156570,b
301834,b
388163,b
320003,b
6534,b
122040,b
122962,b
126259,b
403765,b
359688,b
404108,b
181986,b
406972,b
395066,b
134494,b
63128,b
24877,b
27801,b
116960,b
296844,b
186409,b
242946,b
388536,b
55743,b
211296,b
289826,b
190108,b
74357,b
48823,b
52073,b
28794,b
133461,b
410632,b
47045,b
178165,b
138797,b
78655,b
246136,b
3153,b
359617,b
57853,b
151027,b
178441,b
169419,b
292958,b
332111,b
78338,b
46836,b
98976,b
246473,b
408310,b
373629,b
194276,b
405548,b
78188,b
35802,b
70378,b
362358,b
345267,b
103785,b
310078,b
13100,b
114450,b
337711,b
311725,b
117984,b
397285,b
149934,b
195136,b
104256,b
215386,b
72373,b
166577,b
350261,b
160820,b
27020,b
295163,b
401404,b
414539,b
120449,b
218628,b
46932,b
90909,b
352431,b
64079,b
323690,b
239681,b
33522,b
157638,b
112827,b
224599,b
241792,b
312070,b
298155,b
80674,b
142490,b
334030,b
107046,b
59259,b
218488,b
204732,b
17480,b
71747,b
109604,b
330297,b
26881,b
330500,b
307709,b
60164,b
396210,b
367989,b
322980,b
328676,b
42212,b
349701,b
30469,b
260768,b
397607,b
294646,b
11064,b
28007,b
172688,b
158309,b
253688,b
119867,b
175348,b
328739,b
188291,b
319554,b
339845,b
399221,b
92598,b
255780,b
275881,b
222587,b
119582,b
11705,b
364312,b
97892,b
55711,b
160803,b
311889,b
75895,b
203782,b
93188,b
38322,b
89091,b
349359,b
334905,b
287663,b
90113,b
280849,b
409359,b
165695,b
186996,b
199032,b
220156,b
287651,b
48021,b
295804,b
106532,b
32650,b
95898,b
91512,b
190317,b
337362,b
388567,b
87520,b
308457,b
232511,b
199256,b
247267,b
194718,b
210792,b
26616,b
248933,b
391665,b
291009,b
320049,b
240262,b
87817,b
114548,b
258585,b
335027,b
171886,b
312177,b
366382,b
224034,b
269227,b
155356,b
361444,b
104734,b
110434,b
25060,b
281893,b
106554,b
169513,b
97740,b
250464,b
383886,b
51973,b
89235,b
280599,b
59630,b
333070,b
91911,b
247619,b
218329,b
8988,b
10699,b
694,b
77086,b
138566,b
69563,b
414477,b
1662,b
404166,b
334026,b
28936,b
50546,b
335409,b
297452,b
52249,b
393603,b
257121,b
256368,b
62409,b
131616,b
10952,b
384108,b
142149,b
178763,b
180017,b
194066,b
146173,b
275479,b
6078,b
128295,b
247942,b
286360,b
234545,b
98176,b
331240,b
195577,b
156017,b
283860,b
36327,b
206857,b
77317,b
13395,b
315603,b
134124,b
252310,b
385342,b
365059,b
184987,b
352575,b
260150,b
320969,b
201716,b
258963,b
63054,b
266737,b
77515,b
326840,b
92646,b
297798,b
189053,b
38404,b
390176,b
398156,b
295383,b
412876,b
95798,b
196137,b
384515,b
113670,b
369591,b
404469,b
152020,b
353045,b
154140,b
299890,b
356579,b
5240,b
150736,b
97243,b
380179,b
120070,b
224625,b
109942,b
332740,b
171974,b
201238,b
47328,b
88261,b
408156,b
399154,b
7644,b
186159,b
361514,b
373332,b
335259,b
28857,b
391166,b
187972,b
207718,b
149148,b
601,b
418441,b
27113,b
395980,b
22447,b
266501,b
417105,b
194381,b
278499,b
268443,b
76429,b
294520,b
367589,b
346790,b
356221,b
54895,b
179250,b
411891,b
281292,b
15764,b
91063,b
216811,b
85513,b
71490,b
189678,b
130856,b
63268,b
56976,b
231358,b
277579,b
7586,b
52265,b
300723,b
61771,b
380707,b
277060,b
260872,b
255044,b
338582,b
342657,b
184906,b
253113,b
274801,b
129359,b
127192,b
308554,b
315896,b
289229,b
341807,b
180474,b
291223,b
134299,b
309307,b
318121,b
15413,b
222845,b
88913,b
170380,b
308756,b
389265,b
399693,b
366203,b
281981,b
317068,b
260735,b
147601,b
184413,b
229363,b
363817,b
83051,b
371086,b
302287,b
284773,b
276686,b
258576,b
292990,b
96993,b
373922,b
106978,b
137060,b
155925,b
249919,b
4577,b
10104,b
290738,b
319381,b
397775,b
245113,b
151705,b
309865,b
162021,b
355532,b
399122,b
282816,b
403256,b
384357,b
225284,b
386402,b
16183,b
124396,b
179740,b
91411,b
329720,b
368845,b
396762,b
203892,b
369225,b
134883,b
17214,b
348277,b
65212,b
92533,b
402534,b
114154,b
13263,b
327482,b
137124,b
279809,b
161644,b
159937,b
194752,b
420061,b
220669,b
415199,b
38389,b
203416,b
125315,b
43741,b
287599,b
341536,b
248733,b
389197,b
86822,b
384059,b
42004,b
156520,b
54063,b
200811,b
143465,b
380784,b
417795,b
12023,b
267874,b
126700,b
126946,b
262899,b
194711,b
129733,b
240792,b
363980,b
228828,b
230425,b
317835,b
85479,b
380253,b
311223,b
136560,b
29743,b
226389,b
155792,b
23233,b
136860,b
126247,b
98108,b
93469,b
196528,b
257635,b
260433,b
422881,b
344726,b
124083,b
18088,b
402761,b
240878,b
370729,b
135995,b
131384,b
94181,b
318251,b
355026,b
79394,b
55654,b
186352,b
215107,b
299993,b
291268,b
246081,b
241176,b
362305,b
358304,b
397137,b
147944,b
109826,b
63734,b
195457,b
153302,b
156650,b
5431,b
151217,b
169018,b
100490,b
202261,b
145087,b
58466,b
275584,b
240505,b
254585,b
342802,b
25543,b
71534,b
300309,b
96600,b
112193,b
118981,b
9843,b
189775,b
276990,b
122083,b
277498,b
330673,b
127231,b
268177,b
140080,b
267898,b
293884,b
187380,b
396712,b
271305,b
31524,b
25302,b
137728,b
195155,b
52546,b
273599,b
247074,b
6192,b
125014,b
205543,b
222001,b
218636,b
389145,b
236338,b
241526,b
134031,b
377023,b
53747,b
73376,b
165248,b
327795,b
396818,b
64520,b
317514,b
197507,b
316096,b
196184,b
235267,b
119770,b
350576,b
396648,b
341127,b
102824,b
159004,b
6101,b
155585,b
110295,b
281136,b
5118,b
271536,b
168382,b
379853,b
36808,b
175764,b
171716,b
170489,b
94035,b
361928,b
295716,b
115315,b
357989,b
44949,b
293982,b
258393,b
355006,b
354117,b
99610,b
400220,b
151516,b
58193,b
104042,b
155969,b
396787,b
93296,b
265140,b
418605,b
276417,b
358505,b
272563,b
346392,b
367256,b
367905,b
291175,b
140231,b
358014,b
256238,b
342147,b
145342,b
372173,b
7428,b
186277,b
367194,b
363444,b
81580,b
25007,b
191447,b
86416,b
4585,b
318434,b
389372,b
120704,b
14059,b
170342,b
79920,b
311500,b
15708,b
190140,b
311357,b
32113,b
96248,b
57013,b
9009,b
262340,b
135911,b
21937,b
106030,b
398022,b
414472,b
241398,b
413110,b
96592,b
198963,b
45720,b
356852,b
130925,b
183164,b
53064,b
298663,b
254177,b
176814,b
51575,b
80182,b
342104,b
68380,b
105551,b
36153,b
82954,b
227755,b
334372,b
85276,b
385765,b
333092,b
58982,b
236477,b
363111,b
119520,b
91719,b
349223,b
383712,b
335596,b
355782,b
187973,b
312453,b
244243,b
209458,b
121416,b
119283,b
16266,b
347317,b
78260,b
98037,b
152832,b
263264,b
197246,b
34199,b
406515,b
311013,b
55905,b
123609,b
170805,b
168531,b
186404,b
397082,b
222195,b
238348,b
395525,b
205686,b
152878,b
150079,b
150421,b
245526,b
145778,b
198669,b
284711,b
52755,b
29525,b
57056,b
219028,b
390875,b
282011,b
413363,b
244868,b
165572,b
55486,b
413440,b
136674,b
295695,b
193519,b
25286,b
361304,b
190587,b
54528,b
17581,b
249801,b
177726,b
217669,b
395548,b
270443,b
62172,b
212705,b
4773,b
369342,b
71727,b
318180,b
401907,b
253788,b
61779,b
306693,b
59531,b
232104,b
276477,b
197942,b
189132,b
422000,b
142459,b
263641,b
77077,b
136685,b
358240,b
172179,b
88541,b
194759,b
230050,b
256807,b
249212,b
52831,b
97951,b
372234,b
346461,b
203136,b
168263,b
417560,b
189917,b
386644,b
213219,b
267076,b
362391,b
38008,b
197997,b
61816,b
298301,b
196388,b
86494,b
401011,b
157525,b
350708,b
358578,b
108601,b
187299,b
232013,b
250905,b
122483,b
366162,b
113806,b
410169,b
120562,b
171657,b
14875,b
314945,b
61663,b
333453,b
220963,b
410685,b
337067,b
48158,b
12307,b
298667,b
300440,b
219187,b
211759,b
359922,b
250741,b
387287,b
219785,b
354705,b
202026,b
342739,b
166531,b
22860,b
165762,b
325582,b
129224,b
68189,b
217834,b
94947,b
129531,b
414377,b
80331,b
15603,b
84428,b
360630,b
27975,b
97872,b
378918,b
177914,b
201102,b
399519,b
279739,b
42370,b
46942,b
178537,b
281032,b
239458,b
240532,b
80305,b
194245,b
365370,b
356992,b
150660,b
300083,b
305607,b
180542,b
186246,b
206833,b
402406,b
247149,b
106965,b
352331,b
228489,b
33932,b
176679,b
297842,b
397834,b
46279,b
328656,b
280760,b
238778,b
407486,b
76489,b
204329,b
203203,b
279463,b
402192,b
219897,b
126486,b
1497,b
419516,b
301464,b
373004,b
105776,b
129522,b
178106,b
129809,b
242172,b
121592,b
321702,b
305453,b
258969,b
65346,b
114393,b
31530,b
338587,b
256590,b
314136,b
120706,b
44922,b
215747,b
62041,b
88557,b
383376,b
137984,b
21722,b
256655,b
273566,b
307418,b
67932,b
241183,b
99397,b
146639,b
74723,b
388263,b
1250,b
183774,b
334920,b
353013,b
372892,b
21034,b
329018,b
75871,b
182239,b
126029,b
8064,b
243639,b
173476,b
212004,b
363584,b
385254,b
377766,b
291503,b
204290,b
359581,b
291633,b
31513,b
19869,b
327911,b
73130,b
323360,b
238135,b
133375,b
117272,b
197303,b
201801,b
167659,b
324639,b
305383,b
317347,b
18066,b
420413,b
114402,b
289424,b
55542,b
90978,b
322127,b
115274,b
193495,b
217825,b
128630,b
342712,b
133850,b
410908,b
177505,b
421750,b
78538,b
69243,b
77638,b
405431,b
234304,b
6366,b
86383,b
40811,b
131269,b
382639,b
188983,b
96759,b
339854,b
295808,b
18029,b
4284,b
185614,b
146201,b
148154,b
83334,b
316328,b
201016,b
308330,b
16930,b
229530,b
54643,b
296680,b
201307,b
173955,b
322418,b
127079,b
45444,b
265664,b
364563,b
90426,b
363245,b
160766,b
333,b
238166,b
220701,b
241118,b
397748,b
93817,b
35163,b
340080,b
118569,b
335767,b
16752,b
263203,b
191375,b
341700,b
96689,b
281159,b
76261,b
173552,b
165992,b
407436,b
355552,b
36451,b
273707,b
52351,b
304412,b
1738,b
218907,b
354596,b
337223,b
309272,b
53355,b
47765,b
45066,b
320981,b
18691,b
405668,b
230926,b
255161,b
339445,b
417785,b
298892,b
310567,b
228427,b
413694,b
215062,b
216113,b
331297,b
149043,b
410978,b
52572,b
397917,b
103560,b
217506,b
55775,b
408869,b
162386,b
356256,b
197489,b
23687,b
271743,b
197418,b
135276,b
83979,b
95703,b
396668,b
180113,b
44016,b
21347,b
127769,b
18002,b
255573,b
220313,b
38587,b
13111,b
16215,b
26163,b
236731,b
249018,b
90225,b
166000,b
253422,b
352619,b
259933,b
288929,b
398902,b
154517,b
410728,b
123289,b
150465,b
111533,b
559,b
174751,b
291572,b
46013,b
339551,b
205619,b
231910,b
156469,b
301988,b
215424,b
200783,b
145220,b
358536,b
50653,b
176607,b
39946,b
218873,b
138294,b
361384,b
16371,b
184591,b
243643,b
105903,b
133409,b
419526,b
397202,b
49986,b
406789,b
274481,b
158449,b
7732,b
408344,b
231443,b
234805,b
360104,b
111676,b
329342,b
184053,b
378023,b
46104,b
237970,b
13133,b
393262,b
29312,b
94577,b
131366,b
383215,b
255196,b
68348,b
386260,b
119570,b
126131,b
192679,b
360118,b
298117,b
151737,b
77985,b
77825,b
162815,b
259056,b
24563,b
142282,b
34999,b
123836,b
347599,b
225677,b
57262,b
55684,b
338049,b
146109,b
324108,b
18423,b
27033,b
378539,b
274216,b
51103,b
113725,b
354725,b
394732,b
217100,b
5871,b
137920,b
341655,b
256085,b
345173,b
104069,b
391549,b
378081,b
411991,b
380201,b
349673,b
411159,b
149329,b
148544,b
57730,b
124788,b
34152,b
351307,b
246909,b
175637,b
323928,b
2589,b
177515,b
349256,b
73619,b
112348,b
381370,b
374578,b
360233,b
180427,b
204124,b
76683,b
77451,b
153601,b
213685,b
13768,b
379680,b
416008,b
277094,b
334157,b
309230,b
347542,b
23978,b
115820,b
218703,b
294923,b
227231,b
81574,b
9115,b
78265,b
151662,b
54078,b
41029,b
8401,b
249340,b
348991,b
221655,b
392894,b
235088,b
296095,b
411430,b
153465,b
262209,b
193886,b
324719,b
141997,b
342333,b
291465,b
175753,b
55130,b
126424,b
4696,b
128958,b
260801,b
65540,b
366289,b
138222,b
169503,b
135957,b
30925,b
126209,b
323888,b
201663,b
167845,b
300325,b
354634,b
84167,b
30120,b
199114,b
235048,b
10858,b
277102,b
187791,b
403966,b
341151,b
64259,b
72425,b
386417,b
421811,b
308149,b
122894,b
282330,b
140211,b
369380,b
166366,b
380423,b
205451,b
315588,b
386297,b
131108,b
186909,b
214068,b
274792,b
388134,b
196281,b
109026,b
90112,b
288775,b
387534,b
156487,b
343451,b
64522,b
378766,b
28747,b
321756,b
153218,b
14633,b
329877,b
176232,b
250036,b
336358,b
263041,b
53585,b
127039,b
198848,b
209927,b
221728,b
272109,b
23244,b
30724,b
108750,b
106837,b
74880,b
47017,b
179871,b
250015,b
344808,b
249985,b
95912,b
283158,b
366796,b
26573,b
354642,b
322738,b
332370,b
5027,b
303827,b
395213,b
242673,b
327690,b
61052,b
175716,b
272697,b
351949,b
10430,b
296712,b
386213,b
181551,b
182260,b
66797,b
341817,b
201024,b
85143,b
186886,b
98644,b
245180,b
355336,b
193842,b
18201,b
373783,b
353622,b
401674,b
408047,b
207972,b
13605,b
390328,b
356160,b
22514,b
121400,b
220259,b
39668,b
255072,b
284316,b
58991,b
297772,b
127489,b
164722,b
112690,b
414544,b
376918,b
15717,b
64009,b
176865,b
364998,b
118504,b
149075,b
288826,b
202408,b
153085,b
337878,b
316654,b
297315,b
187305,b
127324,b
269369,b
230700,b
403990,b
355965,b
288419,b
253025,b
15599,b
54344,b
200742,b
393128,b
136021,b
3449,b
58874,b
134288,b
351401,b
235776,b
310642,b
406709,b
312847,b
75865,b
394444,b
405046,b
363995,b
21679,b
12045,b
104168,b
167332,b
216693,b
332967,b
213981,b
229414,b
32300,b
197389,b
279238,b
33120,b
116305,b
297706,b
389210,b
333368,b
43318,b
73396,b
132767,b
288824,b
231114,b
336195,b
197658,b
248163,b
249687,b
322068,b
233038,b
208104,b
55269,b
288376,b
57092,b
285436,b
171010,b
408396,b
283650,b
331431,b
219794,b
170785,b
213736,b
76132,b
48315,b
276362,b
327282,b
169748,b
333790,b
359377,b
248511,b
382078,b
28966,b
418421,b
303218,b
325626,b
146472,b
241695,b
237676,b
163413,b
57369,b
160984,b
116841,b
111229,b
172682,b
249072,b
133804,b
243805,b
238814,b
116609,b
104275,b
182288,b
86434,b
216317,b
413395,b
327875,b
155652,b
411641,b
311412,b
410289,b
247666,b
366865,b
307991,b
61429,b
295810,b
144756,b
175460,b
76460,b
116166,b
107789,b
66564,b
45337,b
280892,b
392712,b
370697,b
333728,b
210330,b
3055,b
200969,b
144435,b
336372,b
96696,b
191685,b
214300,b
246027,b
327591,b
238354,b
239820,b
55570,b
276600,b
413865,b
222665,b
223848,b
343184,b
175584,b
48133,b
409951,b
375202,b
68209,b
27872,b
262938,b
184410,b
114715,b
316545,b
224792,b
368263,b
153999,b
413017,b
265822,b
209590,b
121256,b
263279,b
322281,b
71581,b
296817,b
260599,b
377524,b
255304,b
234537,b
152813,b
258823,b
5503,b
383398,b
251210,b
251552,b
281722,b
414579,b
121749,b
136805,b
56193,b
110830,b
45106,b
251619,b
266564,b
286987,b
138263,b
377432,b
220903,b
36099,b
208683,b
300409,b
148323,b
298325,b
87321,b
191938,b
161005,b
56182,b
287600,b
383497,b
380158,b
359324,b
249192,b
337369,b
102890,b
23801,b
335571,b
369828,b
189343,b
124142,b
421834,b
297208,b
283217,b
113555,b
421215,b
57435,b
9305,b
357439,b
272374,b
420132,b
43144,b
241727,b
340768,b
21057,b
212306,b
63355,b
290108,b
369394,b
125893,b
83125,b
129976,b
248140,b
297228,b
401143,b
119412,b
291906,b
388342,b
62288,b
113826,b
379965,b
1226,b
155000,b
246972,b
198850,b
111,b
159629,b
73993,b
258245,b
246742,b
415878,b
247512,b
70713,b
174793,b
233709,b
179929,b
42529,b
65191,b
72507,b
393864,b
284429,b
380250,b
362510,b
260053,b
230257,b
137248,b
421107,b
158554,b
225580,b
368504,b
221192,b
293227,b
242420,b
205997,b
134805,b
56048,b
343763,b
13441,b
246335,b
75502,b
34574,b
249189,b
14709,b
172317,b
298590,b
405912,b
337721,b
330546,b
223362,b
120196,b
260202,b
358902,b
12741,b
45664,b
331852,b
186570,b
292248,b
116711,b
132126,b
357943,b
212212,b
171811,b
411353,b
369233,b
273662,b
399362,b
356878,b
404030,b
321769,b
282866,b
175412,b
80330,b
315347,b
160081,b
418424,b
183329,b
369331,b
55044,b
338929,b
316879,b
407040,b
30030,b
390665,b
121290,b
244743,b
90885,b
352387,b
116774,b
145745,b
51621,b
149013,b
41276,b
210871,b
299537,b
299291,b
105700,b
42020,b
16933,b
99894,b
290970,b
131428,b
102487,b
112040,b
229452,b
363647,b
388235,b
128007,b
4101,b
113495,b
249773,b
223437,b
251951,b
216749,b
390151,b
262694,b
216801,b
316116,b
384085,b
11403,b
394160,b
202656,b
5600,b
123484,b
278809,b
152442,b
418644,b
249497,b
124101,b
58940,b
114868,b
348677,b
222710,b
55121,b
328416,b
215406,b
220764,b
332,b
23204,b
251899,b
152096,b
267760,b
290225,b
215094,b
389511,b
348293,b
190894,b
246030,b
168808,b
97355,b
98561,b
4590,b
333430,b
207746,b
215807,b
412818,b
217037,b
257676,b
236977,b
173393,b
85652,b
351837,b
157455,b
246091,b
143376,b
36119,b
328480,b
21224,b
417716,b
364638,b
219249,b
74123,b
127894,b
192335,b
309193,b
281867,b
132110,b
344417,b
136870,b
420951,b
166957,b
50309,b
34436,b
184480,b
99498,b
379532,b
351435,b
147998,b
311219,b
332630,b
225846,b
172275,b
81570,b
85180,b
317795,b
165378,b
260847,b
166412,b
210011,b
214574,b
332865,b
297141,b
376905,b
182596,b
254922,b
65759,b
310259,b
171484,b
194186,b
102050,b
284171,b
266357,b
51022,b
264037,b
27652,b
16885,b
26712,b
224367,b
89570,b
312197,b
182820,b
415667,b
337150,b
1722,b
272398,b
10910,b
183718,b
86059,b
70826,b
342649,b
326283,b
68689,b
93221,b
359361,b
714,b
171911,b
257043,b
10632,b
91197,b
335929,b
176301,b
288422,b
170435,b
339192,b
242251,b
250655,b
356515,b
60119,b
212733,b
206998,b
46365,b
13174,b
211572,b
177639,b
99106,b
46329,b
173358,b
60765,b
57945,b
421882,b
214399,b
309635,b
73842,b
47175,b
134177,b
157777,b
398711,b
133265,b
62800,b
234152,b
238489,b
247044,b
173367,b
248786,b
139481,b
337566,b
220140,b
40255,b
315861,b
144395,b
232413,b
168445,b
157888,b
129519,b
324440,b
104581,b
307612,b
92547,b
293274,b
179600,b
66842,b
361276,b
345210,b
119504,b
22912,b
84703,b
221439,b
340807,b
283061,b
330236,b
167855,b
148464,b
126226,b
209584,b
330086,b
179745,b
388848,b
237715,b
171524,b
12780,b
394559,b
147040,b
71072,b
111660,b
105087,b
10447,b
411024,b
133223,b
364611,b
115730,b
253784,b
169800,b
50602,b
27198,b
189842,b
353245,b
266115,b
294560,b
372298,b
27828,b
349303,b
136917,b
279523,b
205219,b
265021,b
272334,b
12605,b
67333,b
176161,b
326832,b
250401,b
41991,b
158785,b
91767,b
264681,b
328535,b
151233,b
41893,b
5119,b
61432,b
407866,b
141730,b
6601,b
92716,b
307626,b
43718,b
308214,b
87759,b
108303,b
387818,b
53496,b
395886,b
342913,b
366107,b
237677,b
99189,b
340876,b
143797,b
205863,b
123607,b
14830,b
241882,b
14644,b
41509,b
261406,b
381326,b
328707,b
67503,b
106969,b
400564,b
421812,b
294062,b
202478,b
101927,b
290988,b
86272,b
136296,b
56424,b
114030,b
378723,b
255911,b
253368,b
44775,b
280644,b
78922,b
422918,b
288734,b
377163,b
161853,b
372338,b
300015,b
234583,b
47719,b
139410,b
172878,b
3670,b
18603,b
217668,b
300091,b
268094,b
223458,b
221553,b
302170,b
110251,b
312209,b
64458,b
359087,b
105708,b
328486,b
113499,b
284063,b
182714,b
238688,b
221562,b
283302,b
385910,b
363811,b
38896,b
148721,b
319805,b
337933,b
86952,b
409454,b
290336,b
273797,b
196191,b
245441,b
304241,b
197740,b
117088,b
315395,b
415559,b
383996,b
286695,b
302030,b
118904,b
226112,b
271101,b
283079,b
163235,b
234777,b
69589,b
398066,b
303879,b
313058,b
394544,b
329358,b
100224,b
233675,b
202543,b
144854,b
132005,b
297189,b
319870,b
241406,b
72572,b
380195,b
246947,b
284623,b
223248,b
327760,b
255154,b
316885,b
99763,b
361786,b
301654,b
136979,b
102827,b
402941,b
286012,b
312501,b
323263,b
252730,b
99130,b
380638,b
7961,b
16747,b
325538,b
247486,b
106290,b
42869,b
51431,b
114316,b
36366,b
140513,b
327371,b
121769,b
20961,b
391439,b
84935,b
297976,b
31866,b
173377,b
111805,b
322010,b
283120,b
98443,b
248486,b
422506,b
397046,b
421731,b
400103,b
143581,b
57641,b
419837,b
215284,b
123100,b
224971,b
122530,b
383738,b
352855,b
23848,b
275746,b
252739,b
287266,b
100243,b
187809,b
122137,b
398553,b
375497,b
373993,b
149864,b
293193,b
385334,b
118783,b
153717,b
356016,b
400906,b
172090,b
130679,b
145281,b
258671,b
331491,b
81725,b
284019,b
144769,b
145030,b
138674,b
345871,b
255998,b
51836,b
275360,b
39862,b
331916,b
101480,b
119805,b
25349,b
39381,b
168744,b
293424,b
277541,b
133136,b
58428,b
44709,b
258139,b
232248,b
211108,b
291281,b
105462,b
194908,b
146869,b
267928,b
